TimeStamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19
106,1.4394687,43.5855832,[],1.4177692,43.6227499,[3],1.4679726,43.6061094,"[4, 7, 14]",1.3837051,43.5604989,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4586729999999999,43.5908625,[],1.4668663,43.6252153,[],1.4571516000000002,43.60513529999999,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3940317,43.578781400000004,[],1.409286,43.5939496,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4746973,43.566756899999994,"[11, 12, 13]",1.3968889,43.596645200000005,[]
107,1.4394687,43.5855832,[],1.4181549,43.6208541,[3],1.4671610000000002,43.605713200000004,"[4, 7, 14]",1.3830598,43.5608034,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4575136,43.5888531,[],1.4668663,43.6252153,[],1.4579207,43.605301399999995,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3940317,43.578781400000004,[],1.409286,43.5939496,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4746973,43.566756899999994,"[11, 12, 13]",1.3968889,43.596645200000005,[]
108,1.4394687,43.5855832,[],1.41828465,43.617996999999995,[3],1.4674728000000001,43.6054204,"[4, 7, 14]",1.3815563999999998,43.5611841,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4586678,43.5883493,[],1.4668663,43.6252153,[],1.4585553,43.6054455,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3940317,43.578781400000004,[],1.409286,43.5939496,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4746973,43.566756899999994,"[11, 12, 13]",1.3968889,43.596645200000005,[]
109,1.4394687,43.5855832,[],1.4184143999999999,43.615139899999996,[3],1.4680649,43.6048907,"[4, 7, 14]",1.3819299999999999,43.5614995,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.459775,43.5878706,[],1.4668663,43.6252153,[],1.4588572,43.605494799999995,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3937979999999999,43.578500700000006,[],1.4093195,43.5938428,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4746973,43.566756899999994,"[11, 12, 13]",1.3968889,43.596645200000005,[]
110,1.4394687,43.5855832,[],1.41517315,43.61203860000001,[3],1.4682627000000001,43.604710499999996,"[4, 7, 14]",1.3819556999999998,43.561651899999994,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4605113,43.5877218,[],1.4668663,43.6252153,[],1.4618316,43.6043836,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3930193000000002,43.5789626,[],1.4091942,43.5937197,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4746973,43.566756899999994,"[11, 12, 13]",1.3968889,43.596645200000005,[]
111,1.4397137,43.5883533,[],1.4119319,43.608937299999994,[3],1.4677563999999999,43.60444879999999,"[4, 7, 14]",1.3810115,43.5621406,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4601918999999999,43.5875677,[],1.4668663,43.6252153,[],1.4634983999999998,43.603524799999995,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3927578,43.5790049,[],1.4099058,43.5930395,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4739588,43.5704902,"[11, 12, 13]",1.3968889,43.596645200000005,[]
112,1.4402555000000001,43.588989899999994,[],1.40921545,43.60773820000001,[3],1.4665457,43.6038028,"[4, 7, 14]",1.3793132,43.5629536,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4608411000000001,43.5875973,[],1.4668663,43.6252153,[],1.4643182,43.6031211,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3926981999999999,43.5790782,[],1.4089518,43.5933698,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4737254,43.571871,"[11, 12, 13]",1.3968889,43.596645200000005,[]
113,1.4408615,43.5897732,[],1.406499,43.6065391,[3],1.4662879,43.604025899999996,"[4, 7, 14]",1.3792348,43.562943,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.461136,43.5862886,[],1.4668663,43.6252153,[],1.4645632,43.6034184,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3927180000000001,43.579197799999996,[],1.4045633,43.59165165,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4720948999999999,43.5731076,"[11, 12, 13]",1.3968889,43.596645200000005,[]
114,1.4411949,43.5906626,[],1.4024371,43.60564895,[3],1.4652893999999999,43.603325500000004,"[7, 14]",1.3773245,43.5638709,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4617201000000002,43.5847916,[],1.4668663,43.6252153,[],1.4645926999999999,43.6034908,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3910313,43.5802209,[],1.4001748,43.5899335,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4700052,43.573553100000005,"[11, 12, 13]",1.3968889,43.596645200000005,[]
115,1.4414143,43.5915026,[],1.3983752,43.6047588,[3],1.4662879,43.604025899999996,"[7, 14]",1.3781237,43.5625295,"[1, 2]",1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4620399,43.58405820000001,[],1.4668663,43.6252153,[],1.465044,43.6038616,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3888208,43.5815672,[],1.4003336000000002,43.58955770000001,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4679331,43.5754599,"[11, 12, 13]",1.3968889,43.596645200000005,[]
116,1.4415040000000001,43.591635100000005,[],1.3994848,43.602709999999995,[3],1.4658168,43.604410200000004,"[7, 14]",1.3767486999999998,43.5629893,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4630806,43.5821046,[],1.4668663,43.6252153,[],1.4658168,43.604410200000004,"[0, 5, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4038959999999998,43.5862698,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4663135,43.5773546,"[11, 12, 13]",1.3968889,43.596645200000005,[]
117,1.4429452,43.5932472,[],1.39818685,43.5996776,[3],1.465044,43.6038616,"[7, 14]",1.3781237,43.5625295,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4637223999999998,43.5812516,[],1.4668663,43.6252153,[],1.4662879,43.604025899999996,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4033018999999998,43.5863482,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4664739,43.57751470000001,"[11, 12, 13]",1.3968889,43.596645200000005,[]
118,1.4425511999999998,43.593423200000004,[],1.3968889,43.596645200000005,[3],1.4645926999999999,43.6034908,"[7, 14]",1.3773245,43.5638709,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4640723,43.5809304,[],1.4668663,43.6252153,[],1.4658168,43.604410200000004,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4012209,43.5874174,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4679354,43.578549100000004,"[11, 12, 13]",1.3968889,43.596645200000005,[]
119,1.4407714,43.59442620000001,[],1.3985212,43.592035700000004,[3],1.4645632,43.6034184,"[7, 14]",1.3792348,43.562943,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4662846,43.5775599,[],1.4668663,43.6252153,[],1.465044,43.6038616,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4036596000000001,43.5836061,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4680891999999999,43.578545299999995,"[11, 12, 13]",1.3968889,43.596645200000005,[]
120,1.4408261,43.5945297,[],1.39983385,43.58962015,[3],1.4643182,43.6031211,"[7, 14]",1.3793132,43.5629536,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4663135,43.5773546,[],1.4668663,43.6252153,[],1.4645926999999999,43.6034908,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4063379999999999,43.5794499,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4699853,43.5767322,"[11, 12, 13]",1.3968889,43.596645200000005,[]
121,1.4406318,43.5945659,[],1.4011465,43.5872046,[3],1.4634983999999998,43.603524799999995,"[7, 14]",1.3810115,43.5621406,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4679331,43.5754599,[],1.4668663,43.6252153,[],1.4645632,43.6034184,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.40820325,43.57647595,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.46767925,43.575301550000006,"[11, 12, 13]",1.3968889,43.596645200000005,[]
122,1.4402333999999999,43.5975129,[],1.4025311000000003,43.585051799999995,[3],1.4618316,43.6043836,"[7, 14]",1.3819556999999998,43.561651899999994,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4700052,43.573553100000005,[],1.4668663,43.6252153,[],1.4643182,43.6031211,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4100685,43.573502000000005,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4653732,43.573870899999996,"[11, 12, 13]",1.3968889,43.596645200000005,[]
123,1.4405370000000002,43.5996169,[],1.4039157,43.582899,[3],1.4588572,43.605494799999995,"[7, 14]",1.3819299999999999,43.5614995,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4720948999999999,43.5731076,[],1.4668663,43.6252153,[],1.4634983999999998,43.603524799999995,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4119290999999998,43.57154025,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4651896,43.573798,"[11, 12, 13]",1.3968889,43.596645200000005,[]
124,1.4401636,43.600069500000004,[],1.405557,43.580355,[3],1.4585553,43.6054455,"[7, 14]",1.3815563999999998,43.5611841,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4737254,43.571871,[],1.4668663,43.6252153,[],1.4618316,43.6043836,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4137897,43.5695785,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4637507,43.573475,"[11, 12, 13]",1.3968889,43.596645200000005,[]
125,1.4397604,43.6012795,[],1.4073360000000001,43.57748945,[3],1.4579207,43.605301399999995,"[7, 14]",1.3830598,43.5608034,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4739588,43.5704902,[],1.4668663,43.6252153,[],1.4588572,43.605494799999995,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.41665595,43.56803795,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4623058999999998,43.5743169,"[11, 12, 13]",1.3968889,43.596645200000005,[]
126,1.439697,43.6015398,[16],1.409115,43.5746239,[3],1.4571516000000002,43.60513529999999,"[7, 14]",1.3837051,43.5604989,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4746973,43.566756899999994,[],1.4668663,43.6252153,[],1.4585553,43.6054455,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4195222,43.566497399999996,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4611336000000001,43.5749671,"[11, 12, 13]",1.3968889,43.596645200000005,[]
127,1.4391151000000002,43.601961200000005,[16],1.4122624,43.5717266,[3],1.4571836,43.60288320000001,"[7, 14]",1.3846585,43.5614963,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4750809,43.5665821,[],1.4668663,43.6252153,[],1.4579207,43.605301399999995,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.421801,43.56890679999999,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4621540000000002,43.575954100000004,"[11, 12, 13]",1.3968889,43.596645200000005,[]
128,1.4388416000000002,43.601963,[16],1.4154098,43.5688293,[3],1.4571783,43.6028561,"[7, 14]",1.3868778999999998,43.563574700000004,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4751564,43.5666723,[],1.4668663,43.6252153,[],1.4573413999999998,43.6065653,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.425648,43.56961905,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4267978000000001,43.6186113,[],1.4319903999999999,43.6202722,[],1.4623732,43.575839200000004,"[11, 12, 13]",1.3968889,43.596645200000005,[]
129,1.4360351,43.6031021,[16],1.4186054,43.56886805,[3],1.45691735,43.6001442,"[7, 14]",1.3903783,43.5618536,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4786513000000001,43.5650619,[],1.4668663,43.6252153,[],1.4564678999999998,43.6064508,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4294950000000002,43.5703313,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4269761,43.6194835,[],1.4319903999999999,43.6202722,[],1.4625972,43.5760581,"[11, 12, 13]",1.3968889,43.596645200000005,[]
130,1.4362526000000002,43.6033365,[16],1.421801,43.56890679999999,[3],1.4566563999999997,43.597432299999994,"[7, 14]",1.3907543,43.5616735,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4790253,43.5647607,[],1.4668663,43.6252153,[],1.4543622,43.609474799999994,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.434164653953076,43.572118569414094,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4266302,43.6200724,[],1.4319903999999999,43.6202722,[],1.4633333999999998,43.576746899999996,"[11, 12, 13]",1.3968889,43.596645200000005,[]
131,1.4358779,43.603672700000004,[16],1.425648,43.56961905,[3],1.4566676,43.5972096,"[7, 14]",1.3909208,43.561904999999996,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4812856,43.562414399999994,[],1.4668663,43.6252153,[],1.4542877,43.6095375,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.436597276976538,43.57304963470705,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4262193,43.6207044,[],1.4319903999999999,43.6202722,[],1.4635448999999998,43.5765126,"[11, 12, 13]",1.3968889,43.596645200000005,[]
132,1.4354149999999999,43.6039122,[16],1.4294950000000002,43.5703313,[3],1.4566911,43.5970342,"[7, 14]",1.3945632,43.5601191,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4810453000000001,43.5622706,[],1.4668663,43.6252153,[],1.4526083,43.6118206,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4390299,43.5739807,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4258422,43.6213505,[19],1.4319903999999999,43.6202722,[],1.4638398000000001,43.576176000000004,"[11, 12, 13]",1.3968889,43.596645200000005,[]
133,1.4348568000000002,43.6042001,[16],1.434164653953076,43.572118569414094,[3],1.456861,43.5946523,"[7, 14]",1.394731,43.5600411,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4815658999999999,43.5621698,[],1.4668663,43.6252153,[],1.4509288999999999,43.6141037,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4432499,43.57590089999999,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4252756000000002,43.622235499999995,[19],1.4319903999999999,43.6202722,[],1.4654995000000002,43.5760149,"[12, 13]",1.3968889,43.596645200000005,[]
134,1.4346602,43.604649,[16],1.436597276976538,43.57304963470705,[3],1.4569337,43.5945463,"[7, 14]",1.3948813999999998,43.5599713,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.48600925,43.56304235,[],1.4668663,43.6252153,[],1.4520048,43.61502670000001,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.44668225,43.57474005,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4251352,43.6219973,[19],1.4319903999999999,43.6202722,[],1.4638398000000001,43.576176000000004,"[12, 13]",1.3968889,43.596645200000005,[]
135,1.4342188,43.605441799999994,[16],1.4390299,43.5739807,[3],1.4576448999999998,43.593686299999995,"[7, 14]",1.3985201999999999,43.5589968,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4904526000000002,43.5639149,[17],1.4668663,43.6252153,[],1.453122,43.6159984,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4501146,43.573579200000005,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4250082,43.6217842,[19],1.4319903999999999,43.6202722,[],1.4635448999999998,43.5765126,"[12, 13]",1.3968889,43.596645200000005,[]
136,1.4328337,43.60582539999999,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.402118,43.558144,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4904526000000002,43.5639149,"[17, 18]",1.4668663,43.6252153,[],1.4534261,43.6162578,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.45275605,43.57293115,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.424693,43.621885799999994,[19],1.4319903999999999,43.6202722,[],1.4639534,43.5779169,"[12, 13]",1.3968889,43.596645200000005,[]
137,1.4315653,43.606289200000006,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4062893,43.5568435,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4926198,43.562254700000004,"[17, 18]",1.4668663,43.6252153,[],1.4539788999999999,43.616774299999996,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4553975000000001,43.5722831,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.42220115,43.62275575,[19],1.4319903999999999,43.6202722,[],1.4619178999999998,43.5795238,"[12, 13]",1.3968889,43.596645200000005,[]
138,1.4304361,43.6067,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4068303,43.5565224,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.48969005,43.56315285,"[17, 18]",1.4668663,43.6252153,[],1.45271,43.6174749,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4603658442440484,43.5728448432444,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4197093,43.623625700000005,[19],1.4319903999999999,43.6202722,[],1.4607948999999998,43.5803802,"[12, 13]",1.3968889,43.596645200000005,[]
139,1.4300146,43.606977799999996,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4084333,43.5555381,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4867603,43.564051,"[17, 18]",1.4668663,43.6252153,[],1.4509014,43.6208612,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.463057922122024,43.5731492216222,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4190693,43.6228909,[19],1.4319903999999999,43.6202722,[],1.4598312,43.5797052,"[12, 13]",1.3968889,43.596645200000005,[]
140,1.4283653,43.608223200000005,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4120303,43.5568758,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.48460835,43.56576605,"[17, 18]",1.4668663,43.6252153,[],1.4503415000000002,43.6213698,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.46575,43.5734536,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4181549,43.6208541,[19],1.4319903999999999,43.6202722,[],1.4592462,43.5792872,"[12, 13]",1.3968889,43.596645200000005,[]
141,1.4282576999999999,43.6083645,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4150696206462423,43.56084600528554,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4824563999999998,43.5674811,"[17, 18]",1.4668663,43.6252153,[],1.4497826,43.624488299999996,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4705602529471409,43.57208924426028,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.41828465,43.617996999999995,[19],1.4319903999999999,43.6202722,[],1.4586723,43.578896,"[12, 13]",1.3968889,43.596645200000005,[]
142,1.4274829,43.6081146,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4167264603231209,43.56301030264277,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4824071,43.567577899999996,"[17, 18]",1.4668663,43.6252153,[],1.449341,43.6255376,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.4738471264735704,43.57115697213013,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.4184143999999999,43.615139899999996,[19],1.4319903999999999,43.6202722,[],1.4578321,43.5783193,"[12, 13]",1.3968889,43.596645200000005,[]
143,1.4251653999999998,43.60997570000001,[16],1.4390299,43.5739807,[],1.4576448999999998,43.593686299999995,"[3, 7, 14]",1.4183833000000001,43.565174600000006,[1],1.3988743000000001,43.5796255,[],1.4544333,43.5901886,[],1.4258556999999998,43.6465559,[],1.4114752,43.5634295,[],1.3708356000000002,43.5951033,[],1.4844859,43.56936685,"[17, 18]",1.4668663,43.6252153,[],1.4506279,43.6259905,"[0, 10]",1.3639424999999998,43.6038001,[],1.3887346999999999,43.58156629999999,[],1.477134,43.570224700000004,"[8, 9, 15]",1.3943835,43.546319200000006,[],1.41517315,43.61203860000001,[19],1.4319903999999999,43.6202722,[],1.4570145,43.5789588,"[12, 13]",1.3968889,43.596645200000005,[]
